windowID,sourceRunID,processedFile,split,phaseSeed,Hs,Tp,faultName,severity,startRow,endRow,startTime_s,endTime_s
8747,292,run00292_seed019_sev080_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.8,4801,5400,1060,1179.8
8748,292,run00292_seed019_sev080_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.8,5101,5700,1120,1239.8
8749,292,run00292_seed019_sev080_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.8,5401,6000,1180,1299.8
8750,292,run00292_seed019_sev080_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.8,5701,6300,1240,1359.8
8751,292,run00292_seed019_sev080_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.8,6001,6600,1300,1419.8
8752,292,run00292_seed019_sev080_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.8,6301,6900,1360,1479.8
8753,292,run00292_seed019_sev080_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.8,6601,7200,1420,1539.8
8754,292,run00292_seed019_sev080_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.8,6901,7500,1480,1599.8
8755,292,run00292_seed019_sev080_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.8,7201,7800,1540,1659.8
8756,292,run00292_seed019_sev080_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.8,7501,8100,1600,1719.8
8757,292,run00292_seed019_sev080_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.8,7801,8400,1660,1779.8
8758,292,run00292_seed019_sev080_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.8,8101,8700,1720,1839.8
8759,292,run00292_seed019_sev080_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.8,8401,9000,1780,1899.8
8760,292,run00292_seed019_sev080_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.8,8701,9300,1840,1959.8
8761,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,1,600,100,219.8
8762,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,301,900,160,279.8
8763,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,601,1200,220,339.8
8764,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,901,1500,280,399.8
8765,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,1201,1800,340,459.8
8766,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,1501,2100,400,519.8
8767,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,1801,2400,460,579.8
8768,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,2101,2700,520,639.8
8769,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,2401,3000,580,699.8
8770,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,2701,3300,640,759.8
8771,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,3001,3600,700,819.8
8772,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,3301,3900,760,879.8
8773,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,3601,4200,820,939.8
8774,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,3901,4500,880,999.8
8775,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,4201,4800,940,1059.8
8776,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,4501,5100,1000,1119.8
8777,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,4801,5400,1060,1179.8
8778,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,5101,5700,1120,1239.8
8779,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,5401,6000,1180,1299.8
8780,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,5701,6300,1240,1359.8
8781,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,6001,6600,1300,1419.8
8782,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,6301,6900,1360,1479.8
8783,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,6601,7200,1420,1539.8
8784,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,6901,7500,1480,1599.8
8785,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,7201,7800,1540,1659.8
8786,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,7501,8100,1600,1719.8
8787,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,7801,8400,1660,1779.8
8788,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,8101,8700,1720,1839.8
8789,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,8401,9000,1780,1899.8
8790,293,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.6,8701,9300,1840,1959.8
8791,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,1,600,100,219.8
8792,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,301,900,160,279.8
8793,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,601,1200,220,339.8
8794,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,901,1500,280,399.8
8795,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,1201,1800,340,459.8
8796,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,1501,2100,400,519.8
8797,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,1801,2400,460,579.8
8798,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,2101,2700,520,639.8
8799,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,2401,3000,580,699.8
8800,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,2701,3300,640,759.8
8801,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,3001,3600,700,819.8
8802,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,3301,3900,760,879.8
8803,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,3601,4200,820,939.8
8804,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,3901,4500,880,999.8
8805,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,4201,4800,940,1059.8
8806,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,4501,5100,1000,1119.8
8807,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,4801,5400,1060,1179.8
8808,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,5101,5700,1120,1239.8
8809,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,5401,6000,1180,1299.8
8810,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,5701,6300,1240,1359.8
8811,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,6001,6600,1300,1419.8
8812,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,6301,6900,1360,1479.8
8813,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,6601,7200,1420,1539.8
8814,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,6901,7500,1480,1599.8
8815,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,7201,7800,1540,1659.8
8816,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,7501,8100,1600,1719.8
8817,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,7801,8400,1660,1779.8
8818,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,8101,8700,1720,1839.8
8819,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,8401,9000,1780,1899.8
8820,294,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.4,8701,9300,1840,1959.8
8821,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,1,600,100,219.8
8822,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,301,900,160,279.8
8823,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,601,1200,220,339.8
8824,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,901,1500,280,399.8
8825,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,1201,1800,340,459.8
8826,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,1501,2100,400,519.8
8827,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,1801,2400,460,579.8
8828,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,2101,2700,520,639.8
8829,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,2401,3000,580,699.8
8830,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,2701,3300,640,759.8
8831,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,3001,3600,700,819.8
8832,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,3301,3900,760,879.8
8833,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,3601,4200,820,939.8
8834,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,3901,4500,880,999.8
8835,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,4201,4800,940,1059.8
8836,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,4501,5100,1000,1119.8
8837,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,4801,5400,1060,1179.8
8838,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,5101,5700,1120,1239.8
8839,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,5401,6000,1180,1299.8
8840,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,5701,6300,1240,1359.8
8841,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,6001,6600,1300,1419.8
8842,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,6301,6900,1360,1479.8
8843,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,6601,7200,1420,1539.8
8844,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,6901,7500,1480,1599.8
8845,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,7201,7800,1540,1659.8
8846,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,7501,8100,1600,1719.8
8847,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,7801,8400,1660,1779.8
8848,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,8101,8700,1720,1839.8
8849,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,8401,9000,1780,1899.8
8850,295,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,test,19,1.6,7.2,pto_damping_loss,0.2,8701,9300,1840,1959.8
8851,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,1,600,100,219.8
8852,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,301,900,160,279.8
8853,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,601,1200,220,339.8
8854,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,901,1500,280,399.8
8855,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,1201,1800,340,459.8
8856,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,1501,2100,400,519.8
8857,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,1801,2400,460,579.8
8858,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,2101,2700,520,639.8
8859,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,2401,3000,580,699.8
8860,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,2701,3300,640,759.8
8861,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,3001,3600,700,819.8
8862,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,3301,3900,760,879.8
8863,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,3601,4200,820,939.8
8864,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,3901,4500,880,999.8
8865,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,4201,4800,940,1059.8
8866,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,4501,5100,1000,1119.8
8867,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,4801,5400,1060,1179.8
8868,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,5101,5700,1120,1239.8
8869,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,5401,6000,1180,1299.8
8870,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,5701,6300,1240,1359.8
8871,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,6001,6600,1300,1419.8
8872,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,6301,6900,1360,1479.8
8873,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,6601,7200,1420,1539.8
8874,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,6901,7500,1480,1599.8
8875,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,7201,7800,1540,1659.8
8876,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,7501,8100,1600,1719.8
8877,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,7801,8400,1660,1779.8
8878,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,8101,8700,1720,1839.8
8879,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,8401,9000,1780,1899.8
8880,296,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,healthy,1,8701,9300,1840,1959.8
8881,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,1,600,100,219.8
8882,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,301,900,160,279.8
8883,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,601,1200,220,339.8
8884,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,901,1500,280,399.8
8885,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,1201,1800,340,459.8
8886,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,1501,2100,400,519.8
8887,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,1801,2400,460,579.8
8888,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,2101,2700,520,639.8
8889,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,2401,3000,580,699.8
8890,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,2701,3300,640,759.8
8891,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,3001,3600,700,819.8
8892,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,3301,3900,760,879.8
8893,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,3601,4200,820,939.8
8894,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,3901,4500,880,999.8
8895,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,4201,4800,940,1059.8
8896,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,4501,5100,1000,1119.8
8897,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,4801,5400,1060,1179.8
8898,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,5101,5700,1120,1239.8
8899,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,5401,6000,1180,1299.8
8900,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,5701,6300,1240,1359.8
8901,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,6001,6600,1300,1419.8
8902,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,6301,6900,1360,1479.8
8903,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,6601,7200,1420,1539.8
8904,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,6901,7500,1480,1599.8
8905,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,7201,7800,1540,1659.8
8906,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,7501,8100,1600,1719.8
8907,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,7801,8400,1660,1779.8
8908,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,8101,8700,1720,1839.8
8909,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,8401,9000,1780,1899.8
8910,297,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.8,8701,9300,1840,1959.8
8911,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,1,600,100,219.8
8912,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,301,900,160,279.8
8913,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,601,1200,220,339.8
8914,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,901,1500,280,399.8
8915,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,1201,1800,340,459.8
8916,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,1501,2100,400,519.8
8917,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,1801,2400,460,579.8
8918,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,2101,2700,520,639.8
8919,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,2401,3000,580,699.8
8920,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,2701,3300,640,759.8
8921,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,3001,3600,700,819.8
8922,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,3301,3900,760,879.8
8923,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,3601,4200,820,939.8
8924,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,3901,4500,880,999.8
8925,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,4201,4800,940,1059.8
8926,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,4501,5100,1000,1119.8
8927,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,4801,5400,1060,1179.8
8928,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,5101,5700,1120,1239.8
8929,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,5401,6000,1180,1299.8
8930,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,5701,6300,1240,1359.8
8931,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,6001,6600,1300,1419.8
8932,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,6301,6900,1360,1479.8
8933,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,6601,7200,1420,1539.8
8934,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,6901,7500,1480,1599.8
8935,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,7201,7800,1540,1659.8
8936,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,7501,8100,1600,1719.8
8937,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,7801,8400,1660,1779.8
8938,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,8101,8700,1720,1839.8
8939,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,8401,9000,1780,1899.8
8940,298,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.6,8701,9300,1840,1959.8
8941,299,run00299_seed020_sev040_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.4,1,600,100,219.8
8942,299,run00299_seed020_sev040_Hs160_Tp720_5hz.csv,test,20,1.6,7.2,pto_damping_loss,0.4,301,900,160,279.8
