runID,stateName,Hs,Tp,phaseSeed,split,faultName,severity,sourceFile,processedFile,nRawSamples,nPostRampSamples,nPreparedSamples,rawFs_Hz,preparedFs_Hz,surgeEnergyAtOrBelow2Hz,heaveEnergyAtOrBelow2Hz,pitchEnergyAtOrBelow2Hz,relDispEnergyAtOrBelow2Hz,relVelEnergyAtOrBelow2Hz,ptoForceEnergyAtOrBelow2Hz
187,State2_Mild,1.5,6,18,test,pto_damping_loss,0.8,run00187_seed018_sev080_Hs150_Tp600.csv,run00187_seed018_sev080_Hs150_Tp600_5hz.csv,20001,19001,9501,10,5,0.999997672364242,0.999997856818595,0.999998719014277,0.999999046561744,0.999998765534426,0.999998765534426
188,State2_Mild,1.5,6,18,test,pto_damping_loss,0.6,run00188_seed018_sev060_Hs150_Tp600.csv,run00188_seed018_sev060_Hs150_Tp600_5hz.csv,20001,19001,9501,10,5,0.999997620119608,0.999997879949919,0.99999872710524,0.999999059848094,0.999998696457391,0.999998696457391
189,State2_Mild,1.5,6,18,test,pto_damping_loss,0.4,run00189_seed018_sev040_Hs150_Tp600.csv,run00189_seed018_sev040_Hs150_Tp600_5hz.csv,20001,19001,9501,10,5,0.999997550669219,0.999997891271623,0.999998754579977,0.999999058511827,0.999998618964961,0.999998618964961
190,State2_Mild,1.5,6,18,test,pto_damping_loss,0.2,run00190_seed018_sev020_Hs150_Tp600.csv,run00190_seed018_sev020_Hs150_Tp600_5hz.csv,20001,19001,9501,10,5,0.999997460595993,0.999997873752931,0.999998819614252,0.999999013348725,0.999998544677594,0.999998544677593
191,State2_Mild,1.5,6,19,test,healthy,1,run00191_seed019_sev100_Hs150_Tp600.csv,run00191_seed019_sev100_Hs150_Tp600_5hz.csv,20001,19001,9501,10,5,0.999998760430786,0.999998607552294,0.999998683650439,0.99999716655155,0.999999207722747,0.999999207722747
192,State2_Mild,1.5,6,19,test,pto_damping_loss,0.8,run00192_seed019_sev080_Hs150_Tp600.csv,run00192_seed019_sev080_Hs150_Tp600_5hz.csv,20001,19001,9501,10,5,0.99999874070579,0.999998656502997,0.999998707726575,0.999997157822228,0.99999919668039,0.99999919668039
193,State2_Mild,1.5,6,19,test,pto_damping_loss,0.6,run00193_seed019_sev060_Hs150_Tp600.csv,run00193_seed019_sev060_Hs150_Tp600_5hz.csv,20001,19001,9501,10,5,0.999998711182074,0.999998709639984,0.999998736638466,0.999997169708005,0.999999172782521,0.999999172782521
194,State2_Mild,1.5,6,19,test,pto_damping_loss,0.4,run00194_seed019_sev040_Hs150_Tp600.csv,run00194_seed019_sev040_Hs150_Tp600_5hz.csv,20001,19001,9501,10,5,0.999998665444996,0.999998767415813,0.999998768868785,0.999997214638779,0.999999130323997,0.999999130323997
195,State2_Mild,1.5,6,19,test,pto_damping_loss,0.2,run00195_seed019_sev020_Hs150_Tp600.csv,run00195_seed019_sev020_Hs150_Tp600_5hz.csv,20001,19001,9501,10,5,0.999998592194603,0.999998827773465,0.999998798127525,0.999997313854787,0.999999066930002,0.999999066930002
196,State2_Mild,1.5,6,20,test,healthy,1,run00196_seed020_sev100_Hs150_Tp600.csv,run00196_seed020_sev100_Hs150_Tp600_5hz.csv,20001,19001,9501,10,5,0.999998963818732,0.999998958013002,0.999998907336951,0.999997825411014,0.999999085705248,0.999999085705248
197,State2_Mild,1.5,6,20,test,pto_damping_loss,0.8,run00197_seed020_sev080_Hs150_Tp600.csv,run00197_seed020_sev080_Hs150_Tp600_5hz.csv,20001,19001,9501,10,5,0.999999004403098,0.999999004729532,0.999998911856592,0.999997944108319,0.999999028318753,0.999999028318753
198,State2_Mild,1.5,6,20,test,pto_damping_loss,0.6,run00198_seed020_sev060_Hs150_Tp600.csv,run00198_seed020_sev060_Hs150_Tp600_5hz.csv,20001,19001,9501,10,5,0.999999059217906,0.999999047668301,0.999998914324164,0.999998092925983,0.999998958808036,0.999998958808037
199,State2_Mild,1.5,6,20,test,pto_damping_loss,0.4,run00199_seed020_sev040_Hs150_Tp600.csv,run00199_seed020_sev040_Hs150_Tp600_5hz.csv,20001,19001,9501,10,5,0.999999131223009,0.999999082558289,0.999998908098533,0.999998278047085,0.999998881074672,0.999998881074672
200,State2_Mild,1.5,6,20,test,pto_damping_loss,0.2,run00200_seed020_sev020_Hs150_Tp600.csv,run00200_seed020_sev020_Hs150_Tp600_5hz.csv,20001,19001,9501,10,5,0.999999216400063,0.999999101982083,0.999998876474525,0.99999850799752,0.999998806876003,0.999998806876002
201,State3_Energetic,1.6,7.2,1,train,healthy,1,run00201_seed001_sev100_Hs160_Tp720.csv,run00201_seed001_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998831487201,0.999997439344794,0.999998739019145,0.999998699754886,0.999998119119064,0.999998119119064
202,State3_Energetic,1.6,7.2,1,train,pto_damping_loss,0.8,run00202_seed001_sev080_Hs160_Tp720.csv,run00202_seed001_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998829670134,0.999997415301159,0.999998726175116,0.999998622706051,0.999998206942203,0.999998206942203
203,State3_Energetic,1.6,7.2,1,train,pto_damping_loss,0.6,run00203_seed001_sev060_Hs160_Tp720.csv,run00203_seed001_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.99999883573171,0.999997382634107,0.99999874874884,0.999998515263349,0.999998337284027,0.999998337284027
204,State3_Energetic,1.6,7.2,1,train,pto_damping_loss,0.4,run00204_seed001_sev040_Hs160_Tp720.csv,run00204_seed001_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998847593872,0.99999733829555,0.999998812667058,0.999998371571458,0.999998518423624,0.999998518423625
205,State3_Energetic,1.6,7.2,1,train,pto_damping_loss,0.2,run00205_seed001_sev020_Hs160_Tp720.csv,run00205_seed001_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998859528893,0.999997285101748,0.999998913703206,0.99999819357216,0.999998747328495,0.999998747328495
206,State3_Energetic,1.6,7.2,2,train,healthy,1,run00206_seed002_sev100_Hs160_Tp720.csv,run00206_seed002_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998960237101,0.999997931829668,0.999999281263111,0.999999538407267,0.999999165903977,0.999999165903977
207,State3_Energetic,1.6,7.2,2,train,pto_damping_loss,0.8,run00207_seed002_sev080_Hs160_Tp720.csv,run00207_seed002_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998973943449,0.999997921036823,0.999999267989401,0.999999518598867,0.999999165511418,0.999999165511419
208,State3_Energetic,1.6,7.2,2,train,pto_damping_loss,0.6,run00208_seed002_sev060_Hs160_Tp720.csv,run00208_seed002_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999999001950762,0.999997907856659,0.999999250602089,0.999999488830737,0.999999162872298,0.999999162872298
209,State3_Energetic,1.6,7.2,2,train,pto_damping_loss,0.4,run00209_seed002_sev040_Hs160_Tp720.csv,run00209_seed002_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999999047532644,0.999997889149815,0.999999230636326,0.999999443586063,0.999999155783199,0.999999155783199
210,State3_Energetic,1.6,7.2,2,train,pto_damping_loss,0.2,run00210_seed002_sev020_Hs160_Tp720.csv,run00210_seed002_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999999112905443,0.999997860357936,0.999999206737837,0.999999377055876,0.999999136565987,0.999999136565987
211,State3_Energetic,1.6,7.2,3,train,healthy,1,run00211_seed003_sev100_Hs160_Tp720.csv,run00211_seed003_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997953237035,0.999998097799801,0.999998230292555,0.99999862962023,0.999997734171821,0.999997734171821
212,State3_Energetic,1.6,7.2,3,train,pto_damping_loss,0.8,run00212_seed003_sev080_Hs160_Tp720.csv,run00212_seed003_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997943644962,0.999998145098048,0.999998267747021,0.9999985681538,0.999997768654264,0.999997768654264
213,State3_Energetic,1.6,7.2,3,train,pto_damping_loss,0.6,run00213_seed003_sev060_Hs160_Tp720.csv,run00213_seed003_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997926070521,0.999998194613679,0.999998304154169,0.999998501049467,0.999997801201162,0.999997801201162
214,State3_Energetic,1.6,7.2,3,train,pto_damping_loss,0.4,run00214_seed003_sev040_Hs160_Tp720.csv,run00214_seed003_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997897321411,0.999998245915667,0.999998336984431,0.999998426575334,0.999997827499845,0.999997827499845
215,State3_Energetic,1.6,7.2,3,train,pto_damping_loss,0.2,run00215_seed003_sev020_Hs160_Tp720.csv,run00215_seed003_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997853571695,0.99999829738931,0.999998362085671,0.999998341343411,0.999997836796316,0.999997836796316
216,State3_Energetic,1.6,7.2,4,train,healthy,1,run00216_seed004_sev100_Hs160_Tp720.csv,run00216_seed004_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999999317108685,0.999997658777295,0.999999434424004,0.999998702519309,0.999999047011689,0.999999047011689
217,State3_Energetic,1.6,7.2,4,train,pto_damping_loss,0.8,run00217_seed004_sev080_Hs160_Tp720.csv,run00217_seed004_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999999304259703,0.999997682971859,0.999999428373705,0.999998705299151,0.999999018199292,0.999999018199292
218,State3_Energetic,1.6,7.2,4,train,pto_damping_loss,0.6,run00218_seed004_sev060_Hs160_Tp720.csv,run00218_seed004_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999999287465684,0.999997716218401,0.999999425318925,0.999998720291417,0.999998986389137,0.999998986389137
219,State3_Energetic,1.6,7.2,4,train,pto_damping_loss,0.4,run00219_seed004_sev040_Hs160_Tp720.csv,run00219_seed004_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999999264056117,0.999997767971933,0.999999424323699,0.999998757553721,0.999998954066527,0.999998954066527
220,State3_Energetic,1.6,7.2,4,train,pto_damping_loss,0.2,run00220_seed004_sev020_Hs160_Tp720.csv,run00220_seed004_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999999229945123,0.999997857743577,0.999999419701244,0.99999883213627,0.999998929459081,0.999998929459081
221,State3_Energetic,1.6,7.2,5,train,healthy,1,run00221_seed005_sev100_Hs160_Tp720.csv,run00221_seed005_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998268596547,0.999998092114419,0.999997908058651,0.99999901001558,0.999997847356962,0.999997847356962
222,State3_Energetic,1.6,7.2,5,train,pto_damping_loss,0.8,run00222_seed005_sev080_Hs160_Tp720.csv,run00222_seed005_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998263921825,0.999998171237116,0.999997816790959,0.999999066882818,0.999997814746162,0.999997814746162
223,State3_Energetic,1.6,7.2,5,train,pto_damping_loss,0.6,run00223_seed005_sev060_Hs160_Tp720.csv,run00223_seed005_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998267053719,0.999998259367472,0.999997726943156,0.99999912273236,0.999997780957718,0.999997780957718
224,State3_Energetic,1.6,7.2,5,train,pto_damping_loss,0.4,run00224_seed005_sev040_Hs160_Tp720.csv,run00224_seed005_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998279465198,0.999998351889604,0.999997648354437,0.99999917584241,0.999997744491484,0.999997744491484
225,State3_Energetic,1.6,7.2,5,train,pto_damping_loss,0.2,run00225_seed005_sev020_Hs160_Tp720.csv,run00225_seed005_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.99999830217575,0.999998438646723,0.999997599822389,0.999999223218809,0.999997702412323,0.999997702412323
226,State3_Energetic,1.6,7.2,6,train,healthy,1,run00226_seed006_sev100_Hs160_Tp720.csv,run00226_seed006_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998573259312,0.999998743868636,0.999998886567316,0.999997470910287,0.999999344387692,0.999999344387692
227,State3_Energetic,1.6,7.2,6,train,pto_damping_loss,0.8,run00227_seed006_sev080_Hs160_Tp720.csv,run00227_seed006_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998563148589,0.999998793945285,0.999998913237893,0.999997448022265,0.999999388100481,0.99999938810048
228,State3_Energetic,1.6,7.2,6,train,pto_damping_loss,0.6,run00228_seed006_sev060_Hs160_Tp720.csv,run00228_seed006_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998546128781,0.999998838809239,0.999998924643381,0.999997436951034,0.999999428180156,0.999999428180156
229,State3_Energetic,1.6,7.2,6,train,pto_damping_loss,0.4,run00229_seed006_sev040_Hs160_Tp720.csv,run00229_seed006_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998520495857,0.999998873618415,0.999998920531742,0.999997453012369,0.99999945740114,0.99999945740114
230,State3_Energetic,1.6,7.2,6,train,pto_damping_loss,0.2,run00230_seed006_sev020_Hs160_Tp720.csv,run00230_seed006_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998484865565,0.999998890731551,0.999998904687987,0.99999752614074,0.999999456912789,0.999999456912789
231,State3_Energetic,1.6,7.2,7,train,healthy,1,run00231_seed007_sev100_Hs160_Tp720.csv,run00231_seed007_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999999022448977,0.999997144162621,0.99999910928423,0.999998079917841,0.99999906184984,0.99999906184984
232,State3_Energetic,1.6,7.2,7,train,pto_damping_loss,0.8,run00232_seed007_sev080_Hs160_Tp720.csv,run00232_seed007_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999999027210067,0.999997093457995,0.999999110664555,0.999998093487585,0.999999087096601,0.999999087096601
233,State3_Energetic,1.6,7.2,7,train,pto_damping_loss,0.6,run00233_seed007_sev060_Hs160_Tp720.csv,run00233_seed007_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999999034293251,0.99999704661131,0.999999109678909,0.999998127307447,0.999999115008924,0.999999115008924
234,State3_Energetic,1.6,7.2,7,train,pto_damping_loss,0.4,run00234_seed007_sev040_Hs160_Tp720.csv,run00234_seed007_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999999044487121,0.999997012654232,0.999999110527372,0.999998192708551,0.999999143583895,0.999999143583895
235,State3_Energetic,1.6,7.2,7,train,pto_damping_loss,0.2,run00235_seed007_sev020_Hs160_Tp720.csv,run00235_seed007_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999999057950815,0.999997009687136,0.999999122021511,0.999998303825,0.999999161088364,0.999999161088363
236,State3_Energetic,1.6,7.2,8,train,healthy,1,run00236_seed008_sev100_Hs160_Tp720.csv,run00236_seed008_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998441749704,0.999997775573614,0.999998957250364,0.999997718918716,0.999998380761072,0.999998380761072
237,State3_Energetic,1.6,7.2,8,train,pto_damping_loss,0.8,run00237_seed008_sev080_Hs160_Tp720.csv,run00237_seed008_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998360985174,0.999997760511424,0.999998978520108,0.99999770635926,0.999998333372557,0.999998333372557
238,State3_Energetic,1.6,7.2,8,train,pto_damping_loss,0.6,run00238_seed008_sev060_Hs160_Tp720.csv,run00238_seed008_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.99999826609575,0.999997740597126,0.999998926940958,0.999997700139121,0.999998264900425,0.999998264900425
239,State3_Energetic,1.6,7.2,8,train,pto_damping_loss,0.4,run00239_seed008_sev040_Hs160_Tp720.csv,run00239_seed008_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998158970998,0.999997717656783,0.999998776224777,0.999997704912489,0.999998161223506,0.999998161223506
240,State3_Energetic,1.6,7.2,8,train,pto_damping_loss,0.2,run00240_seed008_sev020_Hs160_Tp720.csv,run00240_seed008_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998040816345,0.999997697194279,0.999998514750649,0.999997728536912,0.999997992485768,0.999997992485768
241,State3_Energetic,1.6,7.2,9,train,healthy,1,run00241_seed009_sev100_Hs160_Tp720.csv,run00241_seed009_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998514574021,0.999997827258891,0.999998607652097,0.99999878614141,0.999997608869184,0.999997608869184
242,State3_Energetic,1.6,7.2,9,train,pto_damping_loss,0.8,run00242_seed009_sev080_Hs160_Tp720.csv,run00242_seed009_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998521269342,0.999997895421715,0.999998608463359,0.999998798715262,0.999997475688914,0.999997475688914
243,State3_Energetic,1.6,7.2,9,train,pto_damping_loss,0.6,run00243_seed009_sev060_Hs160_Tp720.csv,run00243_seed009_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998528101505,0.999997987826348,0.999998589500696,0.999998807760009,0.999997324632703,0.999997324632703
244,State3_Energetic,1.6,7.2,9,train,pto_damping_loss,0.4,run00244_seed009_sev040_Hs160_Tp720.csv,run00244_seed009_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998534286245,0.999998113417728,0.999998540255498,0.999998809377788,0.99999715914422,0.999997159144221
245,State3_Energetic,1.6,7.2,9,train,pto_damping_loss,0.2,run00245_seed009_sev020_Hs160_Tp720.csv,run00245_seed009_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998537668876,0.999998285334691,0.999998450503942,0.999998797747402,0.99999699647559,0.99999699647559
246,State3_Energetic,1.6,7.2,10,train,healthy,1,run00246_seed010_sev100_Hs160_Tp720.csv,run00246_seed010_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998892848829,0.999998474097338,0.999998905633774,0.999998869495906,0.999998690894049,0.999998690894049
247,State3_Energetic,1.6,7.2,10,train,pto_damping_loss,0.8,run00247_seed010_sev080_Hs160_Tp720.csv,run00247_seed010_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998894851677,0.999998479437295,0.999998989091977,0.999998893807944,0.999998579507387,0.999998579507387
248,State3_Energetic,1.6,7.2,10,train,pto_damping_loss,0.6,run00248_seed010_sev060_Hs160_Tp720.csv,run00248_seed010_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998876973409,0.999998477106207,0.999999037180051,0.999998924971165,0.999998447195808,0.999998447195808
249,State3_Energetic,1.6,7.2,10,train,pto_damping_loss,0.4,run00249_seed010_sev040_Hs160_Tp720.csv,run00249_seed010_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998835478775,0.9999984614242,0.999999038222843,0.99999896092335,0.999998290205971,0.999998290205971
250,State3_Energetic,1.6,7.2,10,train,pto_damping_loss,0.2,run00250_seed010_sev020_Hs160_Tp720.csv,run00250_seed010_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998765617193,0.999998423410726,0.999998958442594,0.999998993324401,0.999998102461981,0.999998102461981
251,State3_Energetic,1.6,7.2,11,train,healthy,1,run00251_seed011_sev100_Hs160_Tp720.csv,run00251_seed011_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.99999716013354,0.99999842892322,0.999998405423612,0.999998885380572,0.999998797030607,0.999998797030607
252,State3_Energetic,1.6,7.2,11,train,pto_damping_loss,0.8,run00252_seed011_sev080_Hs160_Tp720.csv,run00252_seed011_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997144577218,0.99999849565085,0.999998386227356,0.999998854007227,0.999998899043089,0.999998899043089
253,State3_Energetic,1.6,7.2,11,train,pto_damping_loss,0.6,run00253_seed011_sev060_Hs160_Tp720.csv,run00253_seed011_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997130051681,0.999998566942595,0.999998374513139,0.999998812764617,0.999999016547035,0.999999016547035
254,State3_Energetic,1.6,7.2,11,train,pto_damping_loss,0.4,run00254_seed011_sev040_Hs160_Tp720.csv,run00254_seed011_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997117011722,0.999998643317883,0.999998370595851,0.999998762251275,0.999999148819495,0.999999148819495
255,State3_Energetic,1.6,7.2,11,train,pto_damping_loss,0.2,run00255_seed011_sev020_Hs160_Tp720.csv,run00255_seed011_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997105802891,0.999998725966321,0.999998372843831,0.999998706290951,0.999999287626817,0.999999287626816
256,State3_Energetic,1.6,7.2,12,train,healthy,1,run00256_seed012_sev100_Hs160_Tp720.csv,run00256_seed012_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999996772387286,0.999998915181416,0.99999690628546,0.999996621456204,0.999998069611417,0.999998069611417
257,State3_Energetic,1.6,7.2,12,train,pto_damping_loss,0.8,run00257_seed012_sev080_Hs160_Tp720.csv,run00257_seed012_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999996820043758,0.999998968719249,0.999996834993107,0.999996744895013,0.999997992859968,0.999997992859968
258,State3_Energetic,1.6,7.2,12,train,pto_damping_loss,0.6,run00258_seed012_sev060_Hs160_Tp720.csv,run00258_seed012_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999996871200246,0.999999023959149,0.99999683768439,0.999996883153943,0.999997912729606,0.999997912729606
259,State3_Energetic,1.6,7.2,12,train,pto_damping_loss,0.4,run00259_seed012_sev040_Hs160_Tp720.csv,run00259_seed012_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999996921313679,0.999999079486688,0.999996923531166,0.999997034246916,0.999997829841049,0.999997829841048
260,State3_Energetic,1.6,7.2,12,train,pto_damping_loss,0.2,run00260_seed012_sev020_Hs160_Tp720.csv,run00260_seed012_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999996965446794,0.999999134661821,0.999997080730793,0.999997198552494,0.99999773473323,0.99999773473323
261,State3_Energetic,1.6,7.2,13,validation,healthy,1,run00261_seed013_sev100_Hs160_Tp720.csv,run00261_seed013_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998260883661,0.999998546279221,0.999998711562803,0.999998322193764,0.999998857929009,0.999998857929009
262,State3_Energetic,1.6,7.2,13,validation,pto_damping_loss,0.8,run00262_seed013_sev080_Hs160_Tp720.csv,run00262_seed013_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998244410247,0.99999853452314,0.999998744177688,0.999998383126719,0.999998886006555,0.999998886006555
263,State3_Energetic,1.6,7.2,13,validation,pto_damping_loss,0.6,run00263_seed013_sev060_Hs160_Tp720.csv,run00263_seed013_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998225267443,0.999998506624535,0.999998780626728,0.999998459909627,0.9999989200274,0.9999989200274
264,State3_Energetic,1.6,7.2,13,validation,pto_damping_loss,0.4,run00264_seed013_sev040_Hs160_Tp720.csv,run00264_seed013_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998203268827,0.999998457342347,0.999998821041273,0.999998553999891,0.999998958754227,0.999998958754227
265,State3_Energetic,1.6,7.2,13,validation,pto_damping_loss,0.2,run00265_seed013_sev020_Hs160_Tp720.csv,run00265_seed013_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998178200056,0.999998381150575,0.99999886665509,0.999998663626204,0.999998995587089,0.999998995587088
266,State3_Energetic,1.6,7.2,14,validation,healthy,1,run00266_seed014_sev100_Hs160_Tp720.csv,run00266_seed014_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998392080429,0.999997320396164,0.999997069236045,0.99999681792298,0.999996971377054,0.999996971377054
267,State3_Energetic,1.6,7.2,14,validation,pto_damping_loss,0.8,run00267_seed014_sev080_Hs160_Tp720.csv,run00267_seed014_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998386445073,0.999997184536235,0.999997077090666,0.999996555878951,0.999997191636837,0.999997191636837
268,State3_Energetic,1.6,7.2,14,validation,pto_damping_loss,0.6,run00268_seed014_sev060_Hs160_Tp720.csv,run00268_seed014_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998379404658,0.999997011817451,0.999997084666877,0.999996239564617,0.999997454720082,0.999997454720082
269,State3_Energetic,1.6,7.2,14,validation,pto_damping_loss,0.4,run00269_seed014_sev040_Hs160_Tp720.csv,run00269_seed014_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998370649107,0.999996787638207,0.999997092233403,0.999995858911211,0.999997758069388,0.999997758069388
270,State3_Energetic,1.6,7.2,14,validation,pto_damping_loss,0.2,run00270_seed014_sev020_Hs160_Tp720.csv,run00270_seed014_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998359803588,0.999996491589491,0.999997096961809,0.999995414410632,0.999998081450026,0.999998081450026
271,State3_Energetic,1.6,7.2,15,validation,healthy,1,run00271_seed015_sev100_Hs160_Tp720.csv,run00271_seed015_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997683003736,0.999998721228713,0.999998057830115,0.999998331127715,0.999997308952896,0.999997308952896
272,State3_Energetic,1.6,7.2,15,validation,pto_damping_loss,0.8,run00272_seed015_sev080_Hs160_Tp720.csv,run00272_seed015_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997639198617,0.999998731321585,0.999998017398723,0.999998256263548,0.999997465839548,0.999997465839548
273,State3_Energetic,1.6,7.2,15,validation,pto_damping_loss,0.6,run00273_seed015_sev060_Hs160_Tp720.csv,run00273_seed015_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997582550346,0.999998732787944,0.999997969033523,0.999998170704376,0.999997653423453,0.999997653423453
274,State3_Energetic,1.6,7.2,15,validation,pto_damping_loss,0.4,run00274_seed015_sev040_Hs160_Tp720.csv,run00274_seed015_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.99999750822057,0.999998722780235,0.999997905646314,0.999998075257672,0.999997881281936,0.999997881281936
275,State3_Energetic,1.6,7.2,15,validation,pto_damping_loss,0.2,run00275_seed015_sev020_Hs160_Tp720.csv,run00275_seed015_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997411488164,0.999998697620182,0.999997820075962,0.999997969918603,0.999998168586911,0.999998168586911
276,State3_Energetic,1.6,7.2,16,validation,healthy,1,run00276_seed016_sev100_Hs160_Tp720.csv,run00276_seed016_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999996654693158,0.999996493810592,0.99999696032054,0.999996247992323,0.999998132332372,0.999998132332372
277,State3_Energetic,1.6,7.2,16,validation,pto_damping_loss,0.8,run00277_seed016_sev080_Hs160_Tp720.csv,run00277_seed016_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999996676806265,0.999996370159172,0.999997030762081,0.999996083839727,0.99999824663277,0.99999824663277
278,State3_Energetic,1.6,7.2,16,validation,pto_damping_loss,0.6,run00278_seed016_sev060_Hs160_Tp720.csv,run00278_seed016_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999996695352734,0.999996213675041,0.999997156197717,0.999995862329923,0.999998406706329,0.999998406706329
