runID,stateName,Hs,Tp,stateProbability,phaseSeed,split,faultName,severity,Bfault_NsPm,csvPath,expectedDamping_NsPm,estimatedDamping_NsPm,relativeDampingError,forceLawMaxError_N,forceLawRelativeError,powerConsistencyError_W,completed
154,State2_Mild,1.5,6,0.248189,11,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00154_seed011_sev040_Hs150_Tp600.csv,480000,479999.999999999,1.2126596023639e-15,1.28056854009628e-09,3.1927367444588e-15,0,1
155,State2_Mild,1.5,6,0.248189,11,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00155_seed011_sev020_Hs150_Tp600.csv,240000,240000,1.45519152283669e-15,1.24600774142891e-09,5.36432876524535e-15,0,1
156,State2_Mild,1.5,6,0.248189,12,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00156_seed012_sev100_Hs150_Tp600.csv,1200000,1200000,1.5522042910258e-15,2.21189111471176e-09,2.45512858916064e-15,0,1
157,State2_Mild,1.5,6,0.248189,12,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00157_seed012_sev080_Hs150_Tp600.csv,960000,959999.999999998,2.18278728425503e-15,1.97906047105789e-09,2.47018568692342e-15,0,1
158,State2_Mild,1.5,6,0.248189,12,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00158_seed012_sev060_Hs150_Tp600.csv,720000,719999.999999999,1.77856741680039e-15,1.86264514923096e-09,2.76629761149285e-15,0,1
159,State2_Mild,1.5,6,0.248189,12,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00159_seed012_sev040_Hs150_Tp600.csv,480000,480000,8.48861721654733e-16,1.45519152283669e-09,2.86380323222165e-15,0,1
160,State2_Mild,1.5,6,0.248189,12,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00160_seed012_sev020_Hs150_Tp600.csv,240000,239999.999999999,3.39544688661893e-15,1.58615875989199e-09,5.45665811234684e-15,0,1
161,State2_Mild,1.5,6,0.248189,13,validation,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00161_seed013_sev100_Hs150_Tp600.csv,1200000,1199999.99999999,5.23868948221207e-15,1.74622982740402e-09,2.41770088046706e-15,0,1
162,State2_Mild,1.5,6,0.248189,13,validation,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00162_seed013_sev080_Hs150_Tp600.csv,960000,959999.999999997,3.39544688661893e-15,1.62981450557709e-09,2.52588006430057e-15,0,1
163,State2_Mild,1.5,6,0.248189,13,validation,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00163_seed013_sev060_Hs150_Tp600.csv,720000,719999.999999998,2.74869509869152e-15,1.51339918375015e-09,2.7713595271108e-15,0,1
164,State2_Mild,1.5,6,0.248189,13,validation,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00164_seed013_sev040_Hs150_Tp600.csv,480000,479999.999999998,3.7592447673281e-15,1.48429535329342e-09,3.52166202738143e-15,0,1
165,State2_Mild,1.5,6,0.248189,13,validation,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00165_seed013_sev020_Hs150_Tp600.csv,240000,240000,1.94025536378225e-15,1.54795998241752e-09,6.22846675680731e-15,0,1
166,State2_Mild,1.5,6,0.248189,14,validation,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00166_seed014_sev100_Hs150_Tp600.csv,1200000,1200000,1.74622982740402e-15,1.97906047105789e-09,2.56507521076683e-15,0,1
167,State2_Mild,1.5,6,0.248189,14,validation,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00167_seed014_sev080_Hs150_Tp600.csv,960000,959999.999999998,1.57645748307308e-15,1.74622982740402e-09,2.52772220791363e-15,0,1
168,State2_Mild,1.5,6,0.248189,14,validation,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00168_seed014_sev060_Hs150_Tp600.csv,720000,719999.999999998,2.26363125774595e-15,1.57160684466362e-09,2.67760849284048e-15,0,1
169,State2_Mild,1.5,6,0.248189,14,validation,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00169_seed014_sev040_Hs150_Tp600.csv,480000,479999.999999999,1.94025536378225e-15,1.62981450557709e-09,3.62136184068737e-15,0,1
170,State2_Mild,1.5,6,0.248189,14,validation,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00170_seed014_sev020_Hs150_Tp600.csv,240000,240000,1.81898940354586e-15,1.33877620100975e-09,5.08243579088355e-15,0,1
171,State2_Mild,1.5,6,0.248189,15,validation,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00171_seed015_sev100_Hs150_Tp600.csv,1200000,1200000,1.74622982740402e-15,1.86264514923096e-09,2.57711359936329e-15,0,1
172,State2_Mild,1.5,6,0.248189,15,validation,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00172_seed015_sev080_Hs150_Tp600.csv,960000,959999.999999998,2.5465851649642e-15,1.74622982740402e-09,2.74592313377412e-15,0,1
173,State2_Mild,1.5,6,0.248189,15,validation,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00173_seed015_sev060_Hs150_Tp600.csv,720000,719999.999999998,3.23375893963708e-15,1.62981450557709e-09,2.96829528079049e-15,0,1
174,State2_Mild,1.5,6,0.248189,15,validation,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00174_seed015_sev040_Hs150_Tp600.csv,480000,479999.999999999,2.66785112520059e-15,1.45519152283669e-09,3.34785477828958e-15,0,1
175,State2_Mild,1.5,6,0.248189,15,validation,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00175_seed015_sev020_Hs150_Tp600.csv,240000,239999.999999999,3.15291496614615e-15,1.69529812410474e-09,6.40238347713673e-15,0,1
176,State2_Mild,1.5,6,0.248189,16,validation,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00176_seed016_sev100_Hs150_Tp600.csv,1200000,1200000,1.94025536378225e-15,1.97906047105789e-09,2.51636443217507e-15,0,1
177,State2_Mild,1.5,6,0.248189,16,validation,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00177_seed016_sev080_Hs150_Tp600.csv,960000,959999.999999997,3.63797880709171e-15,1.74622982740402e-09,2.47600907813956e-15,0,1
178,State2_Mild,1.5,6,0.248189,16,validation,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00178_seed016_sev060_Hs150_Tp600.csv,720000,719999.999999998,3.07207099265522e-15,1.74622982740402e-09,2.91504276083523e-15,0,1
179,State2_Mild,1.5,6,0.248189,16,validation,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00179_seed016_sev040_Hs150_Tp600.csv,480000,479999.999999999,1.57645748307308e-15,1.39698386192322e-09,3.05675296531637e-15,0,1
180,State2_Mild,1.5,6,0.248189,16,validation,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00180_seed016_sev020_Hs150_Tp600.csv,240000,239999.999999999,2.78911708543698e-15,1.48429535329342e-09,5.39488321512263e-15,0,1
181,State2_Mild,1.5,6,0.248189,17,test,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00181_seed017_sev100_Hs150_Tp600.csv,1200000,1200000,2.52233197291692e-15,1.97906047105789e-09,2.50102038378927e-15,0,1
182,State2_Mild,1.5,6,0.248189,17,test,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00182_seed017_sev080_Hs150_Tp600.csv,960000,959999.999999996,3.88051072756449e-15,1.74622982740402e-09,2.46054662984553e-15,0,1
183,State2_Mild,1.5,6,0.248189,17,test,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00183_seed017_sev060_Hs150_Tp600.csv,720000,719999.999999997,4.2038866215282e-15,1.80443748831749e-09,2.98564717948102e-15,0,1
184,State2_Mild,1.5,6,0.248189,17,test,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00184_seed017_sev040_Hs150_Tp600.csv,480000,480000,8.48861721654733e-16,1.62981450557709e-09,3.51128397909427e-15,0,1
185,State2_Mild,1.5,6,0.248189,17,test,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00185_seed017_sev020_Hs150_Tp600.csv,240000,240000,7.27595761418343e-16,1.49884726852179e-09,5.50242385636604e-15,0,1
186,State2_Mild,1.5,6,0.248189,18,test,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00186_seed018_sev100_Hs150_Tp600.csv,1200000,1200000,2.13428090016047e-15,1.62981450557709e-09,2.55934859721597e-15,0,1
187,State2_Mild,1.5,6,0.248189,18,test,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00187_seed018_sev080_Hs150_Tp600.csv,960000,959999.999999998,2.42531920472781e-15,1.51339918375015e-09,2.67442426865829e-15,0,1
188,State2_Mild,1.5,6,0.248189,18,test,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00188_seed018_sev060_Hs150_Tp600.csv,720000,719999.999999999,1.77856741680039e-15,1.29512045532465e-09,2.68336754722461e-15,0,1
189,State2_Mild,1.5,6,0.248189,18,test,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00189_seed018_sev040_Hs150_Tp600.csv,480000,480000,2.42531920472781e-16,1.51339918375015e-09,4.07756893685192e-15,0,1
190,State2_Mild,1.5,6,0.248189,18,test,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00190_seed018_sev020_Hs150_Tp600.csv,240000,239999.999999999,3.51671284685532e-15,1.4479155652225e-09,6.44751705759285e-15,0,1
191,State2_Mild,1.5,6,0.248189,19,test,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00191_seed019_sev100_Hs150_Tp600.csv,1200000,1200000,2.13428090016047e-15,1.62981450557709e-09,2.45476415500958e-15,0,1
192,State2_Mild,1.5,6,0.248189,19,test,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00192_seed019_sev080_Hs150_Tp600.csv,960000,959999.999999997,3.39544688661893e-15,1.57160684466362e-09,2.66060227923663e-15,0,1
193,State2_Mild,1.5,6,0.248189,19,test,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00193_seed019_sev060_Hs150_Tp600.csv,720000,719999.999999999,9.70127681891124e-16,1.45519152283669e-09,2.87325695549192e-15,0,1
194,State2_Mild,1.5,6,0.248189,19,test,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00194_seed019_sev040_Hs150_Tp600.csv,480000,479999.999999999,1.09139364212751e-15,1.36788003146648e-09,3.47234260885621e-15,0,1
195,State2_Mild,1.5,6,0.248189,19,test,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00195_seed019_sev020_Hs150_Tp600.csv,240000,240000,2.06152132401864e-15,1.48429535329342e-09,6.31240424362416e-15,0,1
196,State2_Mild,1.5,6,0.248189,20,test,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00196_seed020_sev100_Hs150_Tp600.csv,1200000,1200000,3.88051072756449e-15,1.97906047105789e-09,2.615400559037e-15,0,1
197,State2_Mild,1.5,6,0.248189,20,test,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00197_seed020_sev080_Hs150_Tp600.csv,960000,959999.999999998,2.42531920472781e-15,1.74622982740402e-09,2.61958617316602e-15,0,1
198,State2_Mild,1.5,6,0.248189,20,test,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00198_seed020_sev060_Hs150_Tp600.csv,720000,719999.999999998,2.91038304567337e-15,1.62981450557709e-09,2.88984585723589e-15,0,1
199,State2_Mild,1.5,6,0.248189,20,test,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00199_seed020_sev040_Hs150_Tp600.csv,480000,479999.999999997,6.06329801181952e-15,1.45519152283669e-09,3.35386498206726e-15,0,1
200,State2_Mild,1.5,6,0.248189,20,test,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00200_seed020_sev020_Hs150_Tp600.csv,240000,239999.999999999,4.97190436969201e-15,1.41881173476577e-09,5.5734505580938e-15,0,1
201,State3_Energetic,1.6,7.2,0.28249,1,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00201_seed001_sev100_Hs160_Tp720.csv,1200000,1199999.99999999,4.65661287307739e-15,2.21189111471176e-09,2.5481445250957e-15,0,1
202,State3_Energetic,1.6,7.2,0.28249,1,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00202_seed001_sev080_Hs160_Tp720.csv,960000,959999.999999999,8.48861721654733e-16,1.86264514923096e-09,2.4728281050026e-15,0,1
203,State3_Energetic,1.6,7.2,0.28249,1,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00203_seed001_sev060_Hs160_Tp720.csv,720000,719999.999999998,2.26363125774595e-15,1.74622982740402e-09,2.82628222885004e-15,0,1
204,State3_Energetic,1.6,7.2,0.28249,1,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00204_seed001_sev040_Hs160_Tp720.csv,480000,479999.999999997,5.21443629016479e-15,1.51339918375015e-09,3.27236640796979e-15,0,1
205,State3_Energetic,1.6,7.2,0.28249,1,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00205_seed001_sev020_Hs160_Tp720.csv,240000,239999.999999999,3.51671284685532e-15,1.54250301420689e-09,5.86808843009736e-15,0,1
206,State3_Energetic,1.6,7.2,0.28249,2,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00206_seed002_sev100_Hs160_Tp720.csv,1200000,1200000,1.35817875464757e-15,2.09547579288483e-09,2.4550721711978e-15,0,1
207,State3_Energetic,1.6,7.2,0.28249,2,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00207_seed002_sev080_Hs160_Tp720.csv,960000,959999.999999998,2.30405324449142e-15,1.97906047105789e-09,2.69214257056017e-15,0,1
208,State3_Energetic,1.6,7.2,0.28249,2,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00208_seed002_sev060_Hs160_Tp720.csv,720000,719999.999999999,1.29350357585483e-15,1.51339918375015e-09,2.54746311584602e-15,0,1
209,State3_Energetic,1.6,7.2,0.28249,2,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00209_seed002_sev040_Hs160_Tp720.csv,480000,479999.999999999,1.81898940354586e-15,1.62981450557709e-09,3.83444361658023e-15,0,1
210,State3_Energetic,1.6,7.2,0.28249,2,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00210_seed002_sev020_Hs160_Tp720.csv,240000,239999.999999999,3.03164900590976e-15,1.07684172689915e-09,4.72752792080765e-15,0,1
211,State3_Energetic,1.6,7.2,0.28249,3,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00211_seed003_sev100_Hs160_Tp720.csv,1200000,1200000,3.68648519118627e-15,2.3283064365387e-09,2.60075744476494e-15,0,1
212,State3_Energetic,1.6,7.2,0.28249,3,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00212_seed003_sev080_Hs160_Tp720.csv,960000,959999.999999997,2.78911708543698e-15,1.86264514923096e-09,2.37790771356948e-15,0,1
213,State3_Energetic,1.6,7.2,0.28249,3,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00213_seed003_sev060_Hs160_Tp720.csv,720000,719999.999999999,1.77856741680039e-15,1.62981450557709e-09,2.52204598443891e-15,0,1
214,State3_Energetic,1.6,7.2,0.28249,3,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00214_seed003_sev040_Hs160_Tp720.csv,480000,479999.999999999,1.69772344330947e-15,1.51339918375015e-09,3.16752039789339e-15,0,1
215,State3_Energetic,1.6,7.2,0.28249,3,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00215_seed003_sev020_Hs160_Tp720.csv,240000,239999.999999999,3.15291496614615e-15,1.32422428578138e-09,4.97813430893801e-15,0,1
216,State3_Energetic,1.6,7.2,0.28249,4,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00216_seed004_sev100_Hs160_Tp720.csv,1200000,1200000,3.1044085820516e-15,2.3283064365387e-09,2.5205219257351e-15,0,1
217,State3_Energetic,1.6,7.2,0.28249,4,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00217_seed004_sev080_Hs160_Tp720.csv,960000,959999.999999995,5.21443629016479e-15,2.3283064365387e-09,2.87727765808885e-15,0,1
218,State3_Energetic,1.6,7.2,0.28249,4,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00218_seed004_sev060_Hs160_Tp720.csv,720000,719999.999999998,2.1019433107641e-15,1.62981450557709e-09,2.42922412966252e-15,0,1
219,State3_Energetic,1.6,7.2,0.28249,4,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00219_seed004_sev040_Hs160_Tp720.csv,480000,479999.999999998,4.36557456851006e-15,1.74622982740402e-09,3.49738307038999e-15,0,1
220,State3_Energetic,1.6,7.2,0.28249,4,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00220_seed004_sev020_Hs160_Tp720.csv,240000,240000,3.63797880709171e-16,1.77897163666785e-09,6.25210840848621e-15,0,1
221,State3_Energetic,1.6,7.2,0.28249,5,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00221_seed005_sev100_Hs160_Tp720.csv,1200000,1199999.99999999,4.26856180032094e-15,2.21189111471176e-09,2.46803620338961e-15,0,1
222,State3_Energetic,1.6,7.2,0.28249,5,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00222_seed005_sev080_Hs160_Tp720.csv,960000,959999.999999997,2.78911708543698e-15,2.09547579288483e-09,2.64943921765426e-15,0,1
223,State3_Energetic,1.6,7.2,0.28249,5,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00223_seed005_sev060_Hs160_Tp720.csv,720000,719999.999999998,2.1019433107641e-15,1.74622982740402e-09,2.64893596249122e-15,0,1
224,State3_Energetic,1.6,7.2,0.28249,5,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00224_seed005_sev040_Hs160_Tp720.csv,480000,479999.999999998,3.39544688661893e-15,1.68802216649055e-09,3.42446023696885e-15,0,1
225,State3_Energetic,1.6,7.2,0.28249,5,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00225_seed005_sev020_Hs160_Tp720.csv,240000,239999.999999999,2.30405324449142e-15,1.85536919161677e-09,6.63152000769314e-15,0,1
226,State3_Energetic,1.6,7.2,0.28249,6,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00226_seed006_sev100_Hs160_Tp720.csv,1200000,1200000,1.74622982740402e-15,2.21189111471176e-09,2.52192197735074e-15,0,1
227,State3_Energetic,1.6,7.2,0.28249,6,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00227_seed006_sev080_Hs160_Tp720.csv,960000,959999.999999996,3.7592447673281e-15,1.86264514923096e-09,2.42302029004829e-15,0,1
228,State3_Energetic,1.6,7.2,0.28249,6,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00228_seed006_sev060_Hs160_Tp720.csv,720000,719999.999999999,1.45519152283669e-15,1.86264514923096e-09,2.91882414435162e-15,0,1
229,State3_Energetic,1.6,7.2,0.28249,6,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00229_seed006_sev040_Hs160_Tp720.csv,480000,479999.999999999,1.45519152283669e-15,1.68802216649055e-09,3.51687956330717e-15,0,1
